place_liste,nom,voix,pourcent_liste,voix_devolues,voix_apres_devolution,voix_restantes,position_elu,position_suppleance,commune,parti,lien
15,ROLLIN Yvon,600,12.42,0,600,0,2,,FERRIÈRES,RpF,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_217.html
1,BONFOND Joseph,654,13.26,371,1.025,0,1,,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
2,GRENSON Anne,183,3.71,0,183,0,,6,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
3,KERSTEN Paul,390,7.91,0,390,0,5,,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
4,DEROANNE-SCHMITZ Pascale,293,5.94,0,293,0,6,,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
5,NEUVILLE-BERTRAND Madeleine,258,5.23,0,258,0,,3,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
6,CAPITAINE Benoit,451,9.15,0,451,0,3,,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
7,LEJEUNE Corine,211,4.28,0,211,0,,4,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
8,LAMBOTTE Raphaël,284,5.76,0,284,0,7,,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
9,SACRÉ Julie,203,4.12,0,203,0,,5,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
10,ABSIL Alain,137,2.78,0,137,0,,8,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
11,LIZEN-LECROMPE Isabelle,154,3.12,0,154,0,,7,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
12,MACHIELS Xavier,282,5.72,0,282,0,,1,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
13,RAHIER André,437,8.86,0,437,0,4,,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
14,MEURICE-HOTTE Patricia,263,5.33,0,263,0,,2,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
15,MARÉCHAL Raymond,731,14.82,0,731,0,2,,FERRIÈRES,U.G.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61019_218.html
1,LEBLANC Raphaël,142,16.06,111,253,0,1,,FEXHE-LE-HAUT-CLOCHER,P.S.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_3.html
2,KNAEPEN Maria,90,10.18,0,90,0,,1,FEXHE-LE-HAUT-CLOCHER,P.S.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_3.html
3,GUELDER Yoann,82,9.28,0,82,0,,2,FEXHE-LE-HAUT-CLOCHER,P.S.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_3.html
4,CROUSSE Ginette,55,6.22,0,55,0,,6,FEXHE-LE-HAUT-CLOCHER,P.S.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_3.html
5,WISLEZ Jean-François,76,8.6,0,76,0,,4,FEXHE-LE-HAUT-CLOCHER,P.S.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_3.html
6,DOLL Annick,52,5.88,0,52,0,,7,FEXHE-LE-HAUT-CLOCHER,P.S.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_3.html
7,DOSSOGNE Marc-Henri,81,9.16,0,81,0,,3,FEXHE-LE-HAUT-CLOCHER,P.S.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_3.html
8,VANHEMELRYCK Valérie,34,3.85,0,34,0,,10,FEXHE-LE-HAUT-CLOCHER,P.S.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_3.html
9,MOUSSET Michel,51,5.77,0,51,0,,8,FEXHE-LE-HAUT-CLOCHER,P.S.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_3.html
10,LEBEAU Christiane,59,6.67,0,59,0,,5,FEXHE-LE-HAUT-CLOCHER,P.S.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_3.html
11,KLEYKENS Emile,42,4.75,0,42,0,,9,FEXHE-LE-HAUT-CLOCHER,P.S.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_3.html
12,ABEELS Francine,120,13.57,0,120,0,2,,FEXHE-LE-HAUT-CLOCHER,P.S.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_3.html
1,CHRISTOPHE Henri,1.092,30.32,351,1.443,709,1,,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
2,NACHTERGAELE Carole,376,10.44,709,1.085,0,2,,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
3,LUYTEN Jean Luc,234,6.5,0,234,0,6,,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
4,BEUNCKENS Martine,146,4.05,0,146,0,,2,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
5,PATERKA Marc,185,5.14,0,185,0,9,,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
6,MALCHAIR Sandrine,239,6.64,0,239,0,4,,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
7,JARBINET Xavier,236,6.55,0,236,0,5,,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
8,ROBERT Brigitte,171,4.75,0,171,0,10,,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
9,KNAPEN Thierry,204,5.67,0,204,0,8,,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
10,DEVILLERS Anny,227,6.3,0,227,0,7,,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
11,CHERENTI David,56,1.56,0,56,0,,3,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
12,THIRIONET Marie-Rose,160,4.44,0,160,0,,1,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
13,ALLARD Jacques,275,7.64,0,275,0,3,,FEXHE-LE-HAUT-CLOCHER,Liste Mayeur,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_227.html
1,VOSSEN Germain,106,18.03,33,139,0,1,,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
2,DUPAS Valérie,94,15.99,0,94,0,,2,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
3,TIHON Kévin,70,11.9,0,70,0,,3,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
4,GUINTENS Yvette,23,3.91,0,23,0,,7,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
5,HAUTECLAIR Jean,30,5.1,0,30,0,,5,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
6,MULLER Patricia,20,3.4,0,20,0,,10,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
7,WILLEMS Joseph,31,5.27,0,31,0,,4,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
8,TESTELMANS Marie-Armande,21,3.57,0,21,0,,8,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
9,LEONET Marie-France,19,3.23,0,19,0,,11,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
10,MAUTI Luigi,19,3.23,0,19,0,,12,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
11,DEFAYS Muriel,29,4.93,0,29,0,,6,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
12,NIERO Lucio,21,3.57,0,21,0,,9,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
13,MISSAIRE Jean-François,105,17.86,0,105,0,,1,FEXHE-LE-HAUT-CLOCHER,TOUS ENSEMBLE,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64025_186.html
1,HENNUY Laurence,368,14.36,884,1.252,121,1,,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
2,CHAPELLE Ruddy,358,13.97,121,479,0,2,,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
3,NEGRO Oona,96,3.75,0,96,0,,4,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
4,PIETEQUIN Claude,199,7.76,0,199,0,3,,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
5,VASSART Christiane,107,4.17,0,107,0,,2,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
6,BEAUJEAN Jean-Pierre,120,4.68,0,120,0,,1,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
7,LUCCA Sian,59,2.3,0,59,0,,14,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
8,LARDINOIS Romain,70,2.73,0,70,0,,8,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
9,GILLE CHILO Bernadette,49,1.91,0,49,0,,22,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
10,GOFFIN Gérard,64,2.5,0,64,0,,11,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
11,LANNOY Nadine,59,2.3,0,59,0,,15,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
12,DUFRASNE Nicolas,50,1.95,0,50,0,,21,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
13,VRANCKEN Ginette,53,2.07,0,53,0,,18,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
14,TISTHOUD Philippe,68,2.65,0,68,0,,9,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
15,RANDAXHE Cécile,53,2.07,0,53,0,,19,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
16,VERSTRAELEN Francis,102,3.98,0,102,0,,3,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
17,LISON Kelly,68,2.65,0,68,0,,10,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
18,DEPUITS Jean-Marie,57,2.22,0,57,0,,17,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
19,ESTERCQ Michèle,45,1.76,0,45,0,,24,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
20,FESLER André,48,1.87,0,48,0,,23,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
21,DE ROECK Cindy,59,2.3,0,59,0,,16,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
22,LISON Kenny,62,2.42,0,62,0,,13,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
23,NOËL Marcelle,51,1.99,0,51,0,,20,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
24,VANDEVANDEL Jean-Pierre,64,2.5,0,64,0,,12,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
25,HENRIET Bernadette,72,2.81,0,72,0,,7,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
26,VANDENBERG Eric,77,3,0,77,0,,6,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
27,COSSE Renée,85,3.32,0,85,0,,5,FLEURUS,Ecolo,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_9.html
1,BORREMANS Jean-Luc,1.726,15.76,3.740,5.466,4.009,1,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
2,WARENGHIEN Martine,326,2.98,4.009,4.335,0,2,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
3,MASSAUX Claude,412,3.76,0,412,0,10,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
4,LORAND Francis,710,6.48,0,710,0,3,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
5,PIEDFORT Francis,679,6.2,0,679,0,5,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
6,OREMANS Cécile,253,2.31,0,253,0,,4,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
7,HENRY Olivier,685,6.25,0,685,0,4,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
8,FLORKIN Philippe,519,4.74,0,519,0,7,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
9,NATUS Danielle,257,2.35,0,257,0,,3,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
10,HENRIET Carole,385,3.51,0,385,0,14,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
11,COLIN Christine,426,3.89,0,426,0,9,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
12,JONCKERS Bernard,252,2.3,0,252,0,,5,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
13,GÉRARD Michel,411,3.75,0,411,0,11,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
14,CACCIATORE Melina,622,5.68,0,622,0,6,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
15,MONTOISIS Christian,387,3.53,0,387,0,13,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
16,BERTRAND Nicolas,213,1.94,0,213,0,,7,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
17,MARBAIS Noël,397,3.62,0,397,0,12,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
18,ROBIN Dolly,321,2.93,0,321,0,,1,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
19,SYMONS Laurence,163,1.49,0,163,0,,11,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
20,PICARONE Fanny,184,1.68,0,184,0,,10,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
21,CARVAJAL-FERNANDEZ Maïté,228,2.08,0,228,0,,6,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
22,DELIMONT Christiane,187,1.71,0,187,0,,9,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
23,DECELLE Emmanuel,193,1.76,0,193,0,,8,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
24,MORTIER Laurence,123,1.12,0,123,0,,13,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
25,LEFEVRE Carine,141,1.29,0,141,0,,12,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
26,D'HAEYER Loïc,439,4.01,0,439,0,8,,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
27,FRANÇOIS Michaël,315,2.88,0,315,0,,2,FLEURUS,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_3.html
1,SPRUMONT Philippe,677,11.49,1.172,1.849,0,1,,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
2,BOUTILLIER Caroline,281,4.77,0,281,0,,2,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
3,PIÉRART Eric,570,9.67,0,570,0,2,,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
4,BARBIER Philippe,361,6.12,0,361,0,4,,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
5,LAROCHE Julie,202,3.43,0,202,0,,6,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
6,HOTTAT Bernadette,153,2.6,0,153,0,,10,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
7,RENUART Rolande,167,2.83,0,167,0,,9,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
8,TRIOZZI Lucio,292,4.95,0,292,0,,1,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
9,TOUSSAINT Edouard,177,3,0,177,0,,8,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
10,LALOY José,246,4.17,0,246,0,,4,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
11,PIRNAY Dany,130,2.21,0,130,0,,13,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
12,NOËL Cécile,117,1.99,0,117,0,,15,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
13,BAUWENS Philippe,188,3.19,0,188,0,,7,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
14,VERBRACKEN Philippe,240,4.07,0,240,0,,5,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
15,HOUTMEYERS Monique,83,1.41,0,83,0,,20,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
16,BIERLAIRE Laurence,105,1.78,0,105,0,,17,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
17,MAL Sophie,117,1.99,0,117,0,,16,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
18,LALMAND Baudouin,84,1.43,0,84,0,,19,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
19,VERMAUT Sophie,354,6.01,0,354,0,5,,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
20,VERBINNEN Véronique,83,1.41,0,83,0,,21,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
21,DE RYCK Sophie,255,4.33,0,255,0,,3,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
22,ABOGSO Jean-Marie,152,2.58,0,152,0,,11,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
23,DERNELLE Claire,89,1.51,0,89,0,,18,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
24,TEMPORIN Giovanni,75,1.27,0,75,0,,22,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
25,DELPIRE Céline,119,2.02,0,119,0,,14,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
26,HEMBERSIN Rudy,144,2.44,0,144,0,,12,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
27,LALIEUX Jean-Jacques,433,7.35,0,433,0,3,,FLEURUS,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_4.html
1,FIÉVET Hervé,511,16.55,1.133,1.644,511,1,,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
2,DEMOINY-THEYS Sophie,123,3.98,511,634,0,2,,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
3,FALISSE Marc,181,5.86,0,181,0,4,,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
4,MOREAU Isabelle,126,4.08,0,126,0,,5,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
5,FIÉVET François,160,5.18,0,160,0,,2,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
6,GOBILLON Elodie,56,1.81,0,56,0,,20,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
7,DOSOGNE Logan,104,3.37,0,104,0,,6,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
8,CHARLES Patricia,154,4.99,0,154,0,,3,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
9,MAHAUX Fabian,139,4.5,0,139,0,,4,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
10,VAES Murielle,76,2.46,0,76,0,,13,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
11,MUCCI Anthony,73,2.36,0,73,0,,14,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
12,SACRÉ Stéphane,84,2.72,0,84,0,,11,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
13,BAUDELE Sylviane,62,2.01,0,62,0,,17,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
14,PIRART Anne-Laurence,59,1.91,0,59,0,,19,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
15,JOMAUX Luc,78,2.53,0,78,0,,12,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
16,TODARO Roberto,62,2.01,0,62,0,,18,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
17,MATHE Marie,46,1.49,0,46,0,,21,FLEURUS,MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_10.html
