place_liste,nom,voix,pourcent_liste,voix_devolues,voix_apres_devolution,voix_restantes,position_elu,position_suppleance,commune,parti,lien
16,SCHOTS Luc,56,2.79,0,56,0,,18,ANDERLECHT,VLAAMS BELANG,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_123.html
17,VERCRAEYE Maria,65,3.24,0,65,0,,15,ANDERLECHT,VLAAMS BELANG,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_123.html
18,GRIETEN Micheline,60,2.99,0,60,0,,17,ANDERLECHT,VLAAMS BELANG,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_123.html
19,VANDERMASSEN Raymond,114,5.69,0,114,0,,3,ANDERLECHT,VLAAMS BELANG,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_123.html
1,TOMAS Eric,4.541,14.11,11.098,15.639,19.804,1,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
2,ROEX Elke,1.008,3.13,14.631,15.639,5.173,2,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
3,CUMPS Fabrice,1.122,3.49,5.173,6.295,0,3,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
4,EL IKDIMI Fatiha,1.720,5.34,0,1.720,0,5,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
5,MIROIR Fabienne,920,2.86,0,920,0,11,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
6,EMMERY Isabelle,998,3.1,0,998,0,9,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
7,WILMART Guy,881,2.74,0,881,0,12,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
8,AKOUZ Mustapha,1.322,4.11,0,1.322,0,6,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
9,DUROI Hilde,353,1.1,0,353,0,,1,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
10,MIGISHA Pierre,840,2.61,0,840,0,13,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
11,GÄBELE Laurent,626,1.95,0,626,0,18,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
12,TAYENNE Brigitte,393,1.22,0,393,0,,2,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
13,TAYENNE Véronique,362,1.12,0,362,0,,3,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
14,DEL MARMOL Julien,303,0.94,0,303,0,,11,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
15,GITTENAER Anke,284,0.88,0,284,0,,13,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
16,BOMELE Nicole Nketo,754,2.34,0,754,0,15,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
17,HALLEMANS Patricia,452,1.4,0,452,0,,6,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
18,VAN GIJTE Laetitia,207,0.64,0,207,0,,24,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
19,DE GREEF Robert,370,1.15,0,370,0,,8,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
20,NIEUWINCKEL Henri,276,0.86,0,276,0,,14,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
21,ES Waut,942,2.93,0,942,0,10,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
22,DE GUSSEM Anne-Marie,188,0.58,0,188,0,,25,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
23,VAN HERT BRUGGE Yvette,255,0.79,0,255,0,,18,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
24,YIGIT Hediye,571,1.77,0,571,0,21,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
25,DE BRUYNE Robert,356,1.11,0,356,0,,9,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
26,HAQ Amin,547,1.7,0,547,0,,4,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
27,COMER Bieke,264,0.82,0,264,0,,17,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
28,AREND Martine,275,0.85,0,275,0,,15,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
29,LEGRAND Gabrielle,239,0.74,0,239,0,,20,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
30,BENNANI Sofia,732,2.27,0,732,0,16,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
31,SALM Patrick,289,0.9,0,289,0,,12,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
32,MATHIEU Jean-Pierre,267,0.83,0,267,0,,16,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
33,KAYA Abdurrahman,1.252,3.89,0,1.252,0,7,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
34,GHALLADA El-Houssien,1.003,3.12,0,1.003,0,8,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
35,BOUSTANI Abdallah,766,2.38,0,766,0,14,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
36,PEETERMANS Christiane,231,0.72,0,231,0,,21,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
37,HAERTEN Jean-Marie,434,1.35,0,434,0,,7,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
38,COJOCARU Melania,216,0.67,0,216,0,,23,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
39,JOLLY Fabian,324,1.01,0,324,0,,10,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
40,AHMIRI Latifa,605,1.88,0,605,0,19,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
41,LUNETTA Bernardo,241,0.75,0,241,0,,19,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
42,DE GROODT Jacqueline,186,0.58,0,186,0,,26,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
43,MOSTEFA Lotfi,659,2.05,0,659,0,17,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
44,COCKSHAW Sophie,217,0.67,0,217,0,,22,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
45,VERHULST Jean,544,1.69,0,544,0,,5,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
46,LAPAGE Léopold,597,1.86,0,597,0,20,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
47,LAANAN Fadila,2.251,6.99,0,2.251,0,4,,ANDERLECHT,PS-SP.A-CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_132.html
1,FELLEMANS Olivier,215,22.28,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
2,M'POLO Balemge,79,8.19,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
3,DE KEUSTER Bob,59,6.11,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
4,BORDONARO Giovanni,58,6.01,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
5,PEETERMANS Marie-Jeanne,53,5.49,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
6,BOUKILI Nabil,92,9.53,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
7,VERDOOT Claude,42,4.35,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
8,TZIAMBAZIS Christos,44,4.56,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
9,DE VOLDER Alice,45,4.66,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
10,DE NEEF Martine,44,4.56,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
11,BORDONARO Milena,42,4.35,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
12,BRIJON Willy,27,2.8,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
13,BELAFQUIH Leila,54,5.6,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
14,VANDERMEREN Joelle,45,4.66,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
15,TAHON Pierre,66,6.84,-,-,-,-,,ANDERLECHT,PTB*PVDA+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_127.html
1,RUIZ Charles,94,42.34,-,-,-,-,,ANDERLECHT,GAUCHES COMMUNES,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_141.html
2,MENESES PAILLALEF Luisa,40,18.02,-,-,-,-,,ANDERLECHT,GAUCHES COMMUNES,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_141.html
3,RAMIREZ CARRASCO Emma,52,23.42,-,-,-,-,,ANDERLECHT,GAUCHES COMMUNES,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_141.html
4,KONATE Amidou,36,16.22,-,-,-,-,,ANDERLECHT,GAUCHES COMMUNES,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_141.html
1,AHROUCH Redouane,1.446,100,0,1.446,-,1,,ANDERLECHT,ISLAM,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_167.html
1,SAIDI Nordine,390,30.76,-,-,-,-,,ANDERLECHT,EGALITE,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_147.html
2,SAOUDI Najet,217,17.11,-,-,-,-,,ANDERLECHT,EGALITE,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_147.html
3,KORAICHI Moussa,233,18.38,-,-,-,-,,ANDERLECHT,EGALITE,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_147.html
4,BRABANT Soeli Luigia,116,9.15,-,-,-,-,,ANDERLECHT,EGALITE,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_147.html
5,MATCHIKH Issam,117,9.23,-,-,-,-,,ANDERLECHT,EGALITE,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_147.html
6,SAOUDI Nassera,195,15.38,-,-,-,-,,ANDERLECHT,EGALITE,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_147.html
1,MOHAMMAD Sajid,138,42.99,-,-,-,-,,ANDERLECHT,BELG-UNIE,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_148.html
2,BAELEN Dominique,183,57.01,-,-,-,-,,ANDERLECHT,BELG-UNIE,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21001_148.html
1,GOSUIN Didier,5.427,27.04,4.292,9.719,20.928,1,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
2,DESPINETO Pascale,664,3.31,9.055,9.719,11.873,2,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
3,COLLARD Bruno,942,4.69,8.777,9.719,3.096,3,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
4,LEFEBVRE Alain,1.055,5.26,3.096,4.151,0,4,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
5,COOPMANS Suzanne,441,2.2,0,441,0,16,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
6,COPPENS Christian,575,2.87,0,575,0,10,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
7,ARTUS Véronique,423,2.11,0,423,0,19,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
8,DESIR Isabelle,424,2.11,0,424,0,18,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
9,MAGDALIJNS Christophe,447,2.23,0,447,0,15,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
10,DE VOS Sophie,649,3.23,0,649,0,8,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
11,KURAOGLU Suat,263,1.31,0,263,0,,1,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
12,DEFOSSET Eloïse,986,4.91,0,986,0,5,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
13,MOLDERS Didier,269,1.34,0,269,0,,2,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
14,COPS Valérie,523,2.61,0,523,0,12,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
15,VANDAME Marc,292,1.45,0,292,0,23,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
16,FRAVEZZI - LOCATELLI Jacqueline,321,1.6,0,321,0,22,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
17,VITOUX Jean-Claude,419,2.09,0,419,0,20,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
18,SOMMER Annick,267,1.33,0,267,0,,3,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
19,HARDY Christophe,408,2.03,0,408,0,21,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
20,LENOIR Carinne,266,1.33,0,266,0,,5,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
21,PERILLEUX Arnaud,192,0.96,0,192,0,,7,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
22,MASSET Nathalie,426,2.12,0,426,0,17,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
23,LAMBIN Fred,288,1.44,0,288,0,,4,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
24,VENIER Ingrid,471,2.35,0,471,0,13,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
25,TOLLET Marc,585,2.91,0,585,0,9,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
26,GOELFF Catherine,212,1.06,0,212,0,,6,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
27,AMADOU MOUMOUNI Iliassou,186,0.93,0,186,0,,8,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
28,COULDREY Florence,462,2.3,0,462,0,14,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
29,COLOT Michel,742,3.7,0,742,0,7,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
30,NOEL Bernard,542,2.7,0,542,0,11,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
31,CRUCIFIX Jeannine,902,4.49,0,902,0,6,,AUDERGHEM,Liste du bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_129.html
1,MOLENBERG Vincent,318,8.48,1.463,1.781,631,1,,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
2,WILLAME Elise,341,9.09,631,972,0,2,,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
3,GRÉTRY Christian,235,6.26,0,235,0,3,,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
4,BAUWENS Marie-Pierre,210,5.6,0,210,0,4,,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
5,DECOURRIÈRE André,103,2.75,0,103,0,,1,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
6,VANDENBRANDE Kristel,181,4.82,0,181,0,,2,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
7,ZWIJSEN Michel,78,2.08,0,78,0,,19,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
8,BAKOUNINE Anastasia,143,3.81,0,143,0,,4,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
9,FRANS Bernard,103,2.75,0,103,0,,12,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
10,LLANOS  Fiorella,129,3.44,0,129,0,,7,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
11,DUBOIS Guy,79,2.11,0,79,0,,18,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
12,DURANT Nicole,126,3.36,0,126,0,,8,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
13,LEBOVY François,77,2.05,0,77,0,,20,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
14,GOEMAERE Martine,113,3.01,0,113,0,,10,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
15,STROOBANTS Marc,80,2.13,0,80,0,,17,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
16,CALATAYUD CALAMPA Lidia,152,4.05,0,152,0,,3,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
17,GROSJEAN Paul,67,1.79,0,67,0,,23,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
18,DE SMET Marijntje,89,2.37,0,89,0,,15,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
19,DAWANCE Thomas,81,2.16,0,81,0,,16,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
20,GOFFARD Julie,139,3.7,0,139,0,,5,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
21,BALMET Robert,55,1.47,0,55,0,,26,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
22,POCHET Elisabeth,96,2.56,0,96,0,,13,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
23,GEERTS Bernard,56,1.49,0,56,0,,25,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
24,THIELEN Ghislaine,90,2.4,0,90,0,,14,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
25,MEYFROIDT Yves,57,1.52,0,57,0,,24,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
26,HANEGREEFS Noëlle,77,2.05,0,77,0,,21,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
27,DEFAWE Paul,71,1.89,0,71,0,,22,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
28,ADAMS Isabelle,110,2.93,0,110,0,,11,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
29,CHANVILLARD Etienne,50,1.33,0,50,0,,27,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
30,DEMUTH Josiane,114,3.04,0,114,0,,9,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
31,HERZL Pierre-Yves,132,3.52,0,132,0,,6,AUDERGHEM,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_128.html
1,KOCH Muriel,324,12.28,145,469,0,1,,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
2,DUBOIS Bernard,144,5.46,0,144,0,,1,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
3,BERNARD Marie,256,9.7,0,256,0,,2,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
4,PONJEE Jacques,110,4.17,0,110,0,,6,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
5,JUNG Oliver,143,5.42,0,143,0,,3,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
6,HERALY Natacha,68,2.58,0,68,0,,11,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
7,GEORGES Marc,86,3.26,0,86,0,,8,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
8,LAGHEZZA Angela,64,2.43,0,64,0,,13,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
9,SOGUS Pierre,46,1.74,0,46,0,,25,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
10,TAINE DEMBO Odile,53,2.01,0,53,0,,21,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
11,PENNINCKX Jonathan,56,2.12,0,56,0,,20,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
12,DE CARTIER D'YVES Myriame,84,3.18,0,84,0,,9,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
13,BERGHE Pascal,62,2.35,0,62,0,,15,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
14,SCHAROVSKY Paulina,45,1.71,0,45,0,,26,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
15,WITHOECK Bruno,62,2.35,0,62,0,,16,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
16,BISSOT Christine,63,2.39,0,63,0,,14,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
17,VERDONCK Francine,131,4.96,0,131,0,,4,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
18,LEBEDELLE Anne,76,2.88,0,76,0,,10,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
19,DELVAUX Patrick,92,3.49,0,92,0,,7,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
20,GRUDZIEN Karolina,60,2.27,0,60,0,,17,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
21,GUEORGUIEV Ilian,47,1.78,0,47,0,,24,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
22,STERCKX-REUNIS Georgette,38,1.44,0,38,0,,30,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
23,YASSE Thierry,58,2.2,0,58,0,,19,AUDERGHEM,CDH+,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21002_137.html
