place_liste,nom,voix,pourcent_liste,position_elu,elu,place_positionelu,commune,NIS/INS code,Province,parti,liste,lien
29,DEPREZ Guy,340,2.29,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,OLLN 2.0,OTTIGNIES-LOUVAIN-LA-NEUVE/OLLN 2.0,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_156.html
30,DANI Mia Nazmije,359,2.42,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,OLLN 2.0,OTTIGNIES-LOUVAIN-LA-NEUVE/OLLN 2.0,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_156.html
31,PIRET-GERARD Patrick,569,3.84,8,oui,23,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,OLLN 2.0,OTTIGNIES-LOUVAIN-LA-NEUVE/OLLN 2.0,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_156.html
1,du MONCEAU Cedric,1.117,15.17,1,oui,0,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
2,OLEFFE Jeanne Marie,540,7.33,3,oui,-1,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
3,JACOB Benoît,574,7.79,2,oui,1,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
4,MISENGA BANYINGELA Monique,329,4.47,5,oui,-1,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
5,LAMBERT-LEWALLE Marie-Pierre,341,4.63,4,oui,1,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
6,THERER-HEYMANS Carine,233,3.16,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
7,DEKEYZER Sébastien,219,2.97,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
8,DI MARZIO Angelo Domenico,212,2.88,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
9,BRACKÉ Guy,85,1.15,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
10,COURBET Vincent,135,1.83,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
11,MARISCAL-SOHET Anne-Françoise,229,3.11,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
12,NOËL Didier,193,2.62,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
13,MARCHAL-CORSWAREM Isabelle,161,2.19,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
14,GAUX Michaël,130,1.77,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
15,MALENGREAU Jérémie,176,2.39,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
16,VERMEIREN Emilie,196,2.66,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
17,TAYBI Abdellah,201,2.73,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
18,LECAT-BOLLEN Monique,226,3.07,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
19,de DORLODOT Benoît,156,2.12,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
20,FRASELLE Nadine,134,1.82,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
21,RENNESON Jacques,114,1.55,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
22,LEPOUR Delphine,175,2.38,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
23,SELVAIS Bernard,94,1.28,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
24,HABIMANA NYIRASUGIRA Viviane,175,2.38,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
25,GENICOT Catherine,124,1.68,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
26,HEUSE-MAESEN Anne,257,3.49,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
27,VAN LAETHEM Patrick,149,2.02,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
28,GOUGNARD-GODFRIN Josette,186,2.53,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
29,ROCH Carine,182,2.47,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
30,VANDERSTICHELEN-GUYOT Florence,156,2.12,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
31,HUBENS Gilles,165,2.24,,non,,Ottignies-Louvain-la-Neuve,25121,Brabant wallon,AVENIR,OTTIGNIES-LOUVAIN-LA-NEUVE/AVENIR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_75.html
1,CASSART-MAILLEUX Caroline,765,19.63,1,oui,0,Ouffet,61048,Liège,E.C.,OUFFET/E.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61048_172.html
2,LAMBAY René,384,9.85,2,oui,0,Ouffet,61048,Liège,E.C.,OUFFET/E.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61048_172.html
3,MARCHAL-LARDOT Renée,518,13.29,3,oui,0,Ouffet,61048,Liège,E.C.,OUFFET/E.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61048_172.html
4,WAUTELET Paul,373,9.57,4,oui,0,Ouffet,61048,Liège,E.C.,OUFFET/E.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61048_172.html
5,MOES Jean-Marc,212,5.44,5,oui,0,Ouffet,61048,Liège,E.C.,OUFFET/E.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61048_172.html
6,SERVAIS Emilie,260,6.67,6,oui,0,Ouffet,61048,Liège,E.C.,OUFFET/E.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61048_172.html
7,FROIDBISE Francis,483,12.39,7,oui,0,Ouffet,61048,Liège,E.C.,OUFFET/E.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61048_172.html
8,EVRARD-DECROUPETTE Noëlle,101,2.59,8,oui,0,Ouffet,61048,Liège,E.C.,OUFFET/E.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61048_172.html
9,JOLY Brice,242,6.21,9,oui,0,Ouffet,61048,Liège,E.C.,OUFFET/E.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61048_172.html
10,MARCHAL-LAWALREE Geneviève,258,6.62,10,oui,0,Ouffet,61048,Liège,E.C.,OUFFET/E.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61048_172.html
11,GIELEN Marc-Antoine,301,7.72,11,oui,0,Ouffet,61048,Liège,E.C.,OUFFET/E.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61048_172.html
1,JEHAES Michel,454,20.76,1,oui,0,Oupeye,62079,Liège,ECOLO,OUPEYE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62079_9.html
2,HARDY Sylvie,170,7.77,,non,,Oupeye,62079,Liège,ECOLO,OUPEYE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62079_9.html
3,HARDY Benjamin,324,14.81,2,oui,1,Oupeye,62079,Liège,ECOLO,OUPEYE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62079_9.html
4,GOMEZ GISMERO Chloé,93,4.25,,non,,Oupeye,62079,Liège,ECOLO,OUPEYE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62079_9.html
5,PADUANELLI Roberto,111,5.08,,non,,Oupeye,62079,Liège,ECOLO,OUPEYE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62079_9.html
